pmcid,title,year,model_score,is_rct,filename,status
13289576,"Thalidomide for CGD-related inflammatory bowel disease: A randomized, double-blind trial.",2026,6.1917,True,PMC13289576.pdf,cached
13290941,Efficacy of hydrocolloid dressing for hand-foot skin reaction: J-SUPPORT 1701 APRON trial.,2026,2.9034,True,PMC13290941.pdf,cached
13295822,Feasibility and acceptability of lay counsellor-delivered single-session therapy: a pragmatic mixed-methods pilot cohort study protocol.,2026,1.4234,True,PMC13295822.pdf,cached
13292307,Amino acid infusion and acute kidney injury after aortic surgery: a multicenter observational study with target trial emulation.,2026,1.2827,True,PMC13292307.pdf,cached
13291055,Can the use of a visual obturator-assisted resectoscope reduce the incidence of urethral strictures after TURP?: a multicenter propensity-matched study.,2026,1.5332,True,PMC13291055.pdf,cached
13291275,Accuracy of final canine retraction with and without a palatal power arm using in-house clear aligners: a randomized clinical trial.,2026,2.5872,True,PMC13291275.pdf,cached
13320707,Efficacy and safety of propylthiouracil protocols: high-dose monotherapy vs combination of low-dose with iodine.,2026,2.4733,True,PMC13320707.pdf,cached
13295823,"Study protocol for a prospective, cluster randomised control, hybrid type 1 effectiveness-implementation trial to evaluate the Reduction Of Seizures through Education and Support: the ROSES study.",2026,3.3616,True,PMC13295823.pdf,cached
13292327,Virtual care for young adults with type 1 diabetes: a 12-month follow-up of a wait-list randomized controlled trial.,2026,5.3657,True,PMC13292327.pdf,cached
13320496,"Clinical translation of an immunomodulatory cell therapy that is designed to convert ""cold"" tumors to ""hot"": A phase 2B trial in 3L MSS/pMMR metastatic colorectal cancer.",2026,2.1414,True,PMC13320496.pdf,cached
13289952,Impact of behavioral insights-informed social media campaigns on HPV vaccination in Bangladesh.,2026,1.993,True,PMC13289952.pdf,cached
13313224,Impact of school nurse education on factors influencing HPV vaccine communication with parents.,2026,1.3781,True,PMC13313224.pdf,cached
13311984,Esketamine improves postoperative sleep quality in thoracic surgery patients with preoperative sleep disturbance: a randomized controlled trial.,2026,4.4824,True,PMC13311984.pdf,cached
13287035,"Postsurgical Otolaryngology Emergencies: A Simulation to Improve Multidisciplinary Patient Care During Rare, Critical Situations.",2026,1.246,True,PMC13287035.pdf,cached
13312337,Effect of different liposomal bupivacaine concentrations in ultrasound-guided superior trunk block on postoperative analgesia and mobility: a randomized double-blind controlled trial protocol for shoulder arthroscopy.,2026,5.0667,True,PMC13312337.pdf,cached
13313246,Efficacy and safety profiles of CDK4/6 inhibitor in patients with hormone receptor-positive and human epidermal growth factor receptor 2-negative (HR+/HER2-) advanced breast cancer (ABC) from the high-altitude &lt;i&gt;versus&lt;/i&gt; low-altitude regions: a multi-center retrospective study.,2026,1.9755,True,PMC13313246.pdf,cached
13291224,Synergistic effects of organic fertilizer and copper-calcium nanoparticles on onion growth and storage under arid conditions.,2026,1.1529,True,PMC13291224.pdf,cached
13295991,Exploring the mechanism of reducing the risk of falls in knee osteoarthritis patients by using Baduanjin based on the functional connection of vestibular network: a study protocol for a randomised controlled trial.,2026,5.0752,True,PMC13295991.pdf,cached
13289845,Digital Health Intervention to Promote Lifelong Specialized Care in Adults With Congenital Heart Disease: Theory-Driven Community Co-Designed Study.,2026,1.481,True,PMC13289845.pdf,cached
13289889,Do probiotics modulate dietary intake? Pilot data from a randomized controlled sub-study of the ProBioHRV clinical trial in patients with depression and healthy controls.,2026,4.4761,True,PMC13289889.pdf,cached
13289888,Additive effect of tDCS and neuromotor recruitment on functional recovery in chronic paraplegia: A randomized controlled trial.,2026,4.7949,True,PMC13289888.pdf,cached
13290995,Integrative oncology for young adults with cancer: A prospective pragmatic controlled trial.,2026,2.3848,True,PMC13290995.pdf,cached
13316159,Facing fear through play: A smartphone-based proof-of-concept intervention using inverted augmented reality.,2026,2.8983,True,PMC13316159.pdf,cached
13291369,"Effect of listening to Quran recitation on labor pain, childbirth comfort, and maternal blood pressure: a quasi-experimental study among nulliparous women.",2026,2.8026,True,PMC13291369.pdf,cached
13291004,Pin orthosis extension block pinning versus conservative treatment for doyle type 4B mallet fractures.,2026,1.8457,True,PMC13291004.pdf,cached
13315186,Root Canal Location Accuracy: Dynamic Navigation Verses Freehand in Extracted Human Molars - A Randomized In Vitro Study.,2026,1.6466,True,PMC13315186.pdf,cached
13290166,Virtual Reality-Delivered Exposure for Contamination Concerns in Adults With Obsessive-Compulsive Symptoms: Single-Arm Pilot Study.,2026,1.8187,True,PMC13290166.pdf,cached
13289875,Evaluation of a novel role proposal for the use of a physiotherapist navigator in an acute cancer care setting in Ontario: Protocol for a pilot randomized controlled trial.,2026,4.8488,True,PMC13289875.pdf,cached
13289872,Sleep deprivation increases levels of the synaptic density marker SV2A in the human brain.,2026,1.9409,True,PMC13289872.pdf,cached
13292567,"Impact of telemonitoring on glycemic control and quality of life in pediatric patients with type 1 diabetes, single center interventional control study.",2026,4.1481,True,PMC13292567.pdf,cached
13290196,Impact of Fostamatinib on Inflammatory Biomarkers in Hospitalized Patients With COVID-19.,2026,2.8356,True,PMC13290196.pdf,cached
13316280,Knowledge Gaps and Barriers to Care in Men with Postprostatectomy Incontinence: Evidence from the German ProKontinenz Trial.,2026,1.2899,True,PMC13316280.pdf,cached
13321393,Dose-dense adjuvant chemotherapy in HER2-low breast cancer: An exploratory analysis of the GIM2 trial.,2026,1.7773,True,PMC13321393.pdf,cached
13295986,Effects of Kaempferol Supplementation on the Cryopreservation Quality of Semen from Yuansheng Aite Dairy Rams.,2026,1.122,True,PMC13295986.pdf,cached
13295631,Vertical Displacement Index and Early Treatment-Related Physiological Improvement in Acute Respiratory Failure: An Exploratory Ultrasound-Based Study.,2026,1.9126,True,PMC13295631.pdf,cached
13296168,Ototoxicity of a Single Fulminant Episode of Acute Otitis Media in Children: A Long-Term Follow-Up.,2026,1.1949,True,PMC13296168.pdf,cached
13284676,"Effect of a One-Week Lubricant Pretreatment on Post-LASIK Dry Eye: Single-Center Randomized, Single-Masked Study With 1-Month Follow-Up.",2026,3.9828,True,PMC13284676.pdf,cached
13286073,Determining the Relationship Between People's Explicit and Implicit Preferences for Gender-Inclusive Sexual and Reproductive Health Content: Randomized Controlled Trial.,2026,1.3792,True,PMC13286073.pdf,cached
13308726,"Bolus versus Continuous Infusion of Esketamine for Prevention of Postpartum Depression After Caesarean Delivery: A Randomized, Double-Blind, Controlled Trial.",2026,4.9974,True,PMC13308726.pdf,cached
13301344,Clinical Impact of Semaglutide in Patients with Heart Failure and Preserved Ejection Fraction.,2026,1.1614,True,PMC13301344.pdf,cached
13295610,An Almond Meal-Rich Diet Improves Red Blood Cell Count and Reduces Odds of Anemia in a Mouse Model of Aging.,2026,1.5825,True,PMC13295610.pdf,cached
13284541,"Comparative Assessment of Ibuprofen-Arginine and Potassium Nitrate-Fluoride Gels for Reducing Post-Bleaching Dentin Sensitivity: A Randomized, Double-Blind, Split-Mouth Trial.",2026,3.2702,True,PMC13284541.pdf,cached
13287281,Development and feasibility testing of a conversational chatbot supporting genetic education and testing for hereditary cancer.,2026,2.0594,True,PMC13287281.pdf,cached
13289154,"Oral oxycodone versus sublingual buprenorphine for postoperative pain control after pelvic exenteration (PROSPER): a pilot, registry-embedded, multi-centre, double-blind, placebo-controlled, randomised controlled trial.",2026,4.6895,True,PMC13289154.pdf,cached
13288681,Narrative exposure therapy in early intervention in psychosis services (NETp): protocol of a multi-site feasibility randomised controlled trial study .,2026,4.9841,True,PMC13288681.pdf,cached
13289367,"First-in-human (phase I) trial of SOL-116, a humanised IgG4 monoclonal antibody targeting bile salt-stimulated lipase, in healthy participants and rheumatoid arthritis patients.",2026,2.9405,True,PMC13289367.pdf,cached
13286324,Effect of a Culturally Based Intervention Model on Infant Weight and Maternal Perceptions of Breastfeeding Adequacy Following Caesarean Section: Quasi-Experimental Study.,2026,2.2947,True,PMC13286324.pdf,cached
13287121,Impact of Yoga on Spinal Mobility and Psychological Outcomes in Patients with Axial Spondyloarthritis: A Prospective Non-randomized Controlled Study.,2026,3.4748,True,PMC13287121.pdf,cached
13287232,"Influence of dietary mealworm (Tenebrio molitor) on nutrient digestibility, performance, and blood constituents in growing lambs.",2026,2.6632,True,PMC13287232.pdf,cached
13311939,Prospective randomised controlled trial to compare tissue reactions and scarring with polypropylene versus polyglactin 910 sutures in periocular skin.,2026,2.2447,True,PMC13311939.pdf,cached
13306023,A Comparison of the Interstitial and Blood Glucose Responses Following Consumption of Different Carbohydrate-Containing Beverages in Humans: A Randomised Controlled Trial.,2026,3.4149,True,PMC13306023.pdf,cached
13297743,Emotional State and Pain Experience During Orthodontic Appliance Removal: Evaluation of Four Debonding Protocols.,2026,1.265,True,PMC13297743.pdf,cached
13319699,Using functional MRI neurofeedback to modulate self-blame in major depressive disorder: A pilot study.,2026,2.0839,True,PMC13319699.pdf,cached
13284868,Application of a Novel Desirability of Outcome Ranking Endpoint Incorporating a Framework for Resistance Assessment and Microbiologic Evaluation in Antibiotic Trials: A Proof-of-Concept in a Post Hoc Analysis of the BALANCE Trial.,2026,1.7165,True,PMC13284868.pdf,cached
13284542,Clinical Study on the Multidimensional Efficacy of Mindfulness-Based Stress Reduction Combined With Ear Triple Therapy in Young and Middle-Aged Patients With Hypertension.,2026,3.8013,True,PMC13284542.pdf,cached
13287699,Feasibility and safety of transcranial direct current stimulation in the treatment of adolescent depression in a naturalistic inpatient setting: a double-blind randomized controlled trial.,2026,5.8954,True,PMC13287699.pdf,cached
13287467,"Efficacy and safety of essential-oil-containing mouthrinses for plaque and gingivitis control in people with diabetes: an examiner-blind, randomised controlled trial.",2026,3.1637,True,PMC13287467.pdf,cached
13289357,Rescue by radiotherapy and anti-CTLA4/PD-1 after failure of anti-PD-1 therapy in patients with metastatic NSCLC: the phase II RECLAIM trial.,2026,2.504,True,PMC13289357.pdf,cached
13287280,Comparison of fracture resistance among restorative techniques for endodontically treated mandibular premolars: an in vitro study.,2026,1.7411,True,PMC13287280.pdf,cached
13285041,Impact of laser-assisted and different pre-treatment modalities on dentin surface interface and bond strength of fiber posts (In-vitro study).,2026,1.9844,True,PMC13285041.pdf,cached
